"GEOID","Year","Units","WASL","HSPE","SBA","LIHTC_Units","PUB_Units","Test_Level","Treated","Treatment"
5301500,2012,0,0,1,0,0,0,2.71,0,0
5301500,2013,0,0,1,0,0,0,2.9,0,0
5301500,2014,0,0,1,0,0,0,2.93,0,0
5301500,2015,0,0,0,1,0,0,1.85,0,0
5301560,2002,0,1,0,0,0,0,1.9,0,0
5301560,2003,0,1,0,0,0,0,2.05,0,0
5301560,2004,0,1,0,0,0,0,2.07,0,0
5301560,2005,0,1,0,0,0,0,2.25,0,0
5301560,2006,0,1,0,0,0,0,1.78,0,0
5301560,2007,0,1,0,0,0,0,2.16,0,0
5301560,2008,0,1,0,0,0,0,2.61,0,0
5301560,2009,0,0,1,0,0,0,1.75,0,0
5301560,2010,0,0,1,0,0,0,2.31,0,0
5301560,2011,0,0,1,0,0,0,1.7,0,0
5301560,2012,0,0,1,0,0,0,2.14,0,0
5301560,2013,0,0,1,0,0,0,2.89,0,0
5301560,2015,0,0,0,1,0,0,0,NA,0
5301590,2002,0,1,0,0,0,0,1.95,0,0
5301590,2003,0,1,0,0,0,0,1.85,0,0
5301590,2004,0,1,0,0,0,0,2.21,0,0
5301590,2005,0,1,0,0,0,0,2.28,0,0
5301590,2006,0,1,0,0,0,0,2.25,0,0
5301590,2007,0,1,0,0,0,0,2.4,0,0
5301590,2008,0,1,0,0,0,0,2.24,0,0
5301590,2009,0,0,1,0,0,0,2.35,0,0
5301590,2010,0,0,1,0,0,0,2.16,0,0
5301590,2011,0,0,1,0,0,0,2.42,0,0
5301590,2012,0,0,1,0,0,0,2.37,0,0
5301590,2013,0,0,1,0,0,0,2.45,0,0
5301590,2015,0,0,0,1,0,0,1.75,NA,0
5301630,2002,0,1,0,0,0,0,1.99,0,0
5301630,2003,0,1,0,0,0,0,1.94,0,0
5301630,2004,0,1,0,0,0,0,2.88,0,0
5301630,2005,0,1,0,0,0,0,2.51,0,0
5301630,2006,0,1,0,0,0,0,2.55,0,0
5301630,2007,0,1,0,0,0,0,2.38,0,0
5301630,2008,0,1,0,0,0,0,2.39,0,0
5301630,2009,0,0,1,0,0,0,2.47,0,0
5301630,2010,0,0,1,0,0,0,2.22,0,0
5301630,2011,0,0,1,0,0,0,2.45,0,0
5301630,2012,0,0,1,0,0,0,2.41,0,0
5301630,2013,0,0,1,0,0,0,2.35,0,0
5301630,2015,0,0,0,1,0,0,2.41,NA,0
5301660,2002,0,1,0,0,0,0,0,0,0
5301660,2003,0,1,0,0,0,0,1.65,0,0
5301660,2004,0,1,0,0,0,0,1.69,0,0
5301660,2005,0,1,0,0,0,0,1.99,0,0
5301660,2006,0,1,0,0,0,0,1.77,0,0
5301660,2007,0,1,0,0,0,0,2.06,0,0
5301660,2008,0,1,0,0,0,0,1.94,0,0
5301660,2009,0,0,1,0,0,0,2.33,0,0
5301660,2010,0,0,1,0,0,0,2.1,0,0
5301660,2011,0,0,1,0,0,0,2.36,0,0
5301660,2012,0,0,1,0,0,0,2.29,0,0
5301660,2013,0,0,1,0,0,0,2.42,0,0
5301660,2014,0,0,1,0,0,0,0,0,0
5301660,2015,0,0,0,1,0,0,2.11,0,0
5301680,2002,0,1,0,0,0,0,2.42,0,0
5301680,2003,0,1,0,0,0,0,2.65,0,0
5301680,2004,0,1,0,0,0,0,2.87,0,0
5301680,2005,0,1,0,0,0,0,2.61,0,0
5301680,2006,0,1,0,0,0,0,2.7,0,0
5301680,2007,0,1,0,0,0,0,2.89,0,0
5301680,2008,0,1,0,0,0,0,2.72,0,0
5301680,2009,0,0,1,0,0,0,3.02,0,0
5301680,2010,0,0,1,0,0,0,2.71,0,0
5301680,2011,0,0,1,0,0,0,2.74,0,0
5301680,2012,0,0,1,0,0,0,2.89,0,0
5301680,2013,0,0,1,0,0,0,3.21,0,0
5301680,2014,0,0,1,0,0,0,2.75,0,0
5301680,2015,0,0,0,1,0,0,2.86,0,0
5301800,2002,0,1,0,0,0,0,1.92,0,0
5301800,2003,0,1,0,0,0,0,2.2,0,0
5301800,2004,0,1,0,0,0,0,2.33,0,0
5301800,2005,0,1,0,0,0,0,2.48,0,0
5301800,2006,0,1,0,0,0,0,2.58,0,0
5301800,2007,24,1,0,0,24,0,2.66,1,1
5301800,2008,0,1,0,0,0,0,2.53,1,0
5301800,2009,0,0,1,0,0,0,2.65,1,0
5301800,2010,0,0,1,0,0,0,2.65,1,0
5301800,2011,0,0,1,0,0,0,2.72,1,0
5301800,2012,0,0,1,0,0,0,2.72,1,0
5301800,2013,0,0,1,0,0,0,2.78,1,0
5301800,2015,0,0,0,1,0,0,2.07,1,0
5301830,2002,0,1,0,0,0,0,1.6,0,0
5301830,2003,0,1,0,0,0,0,1.89,0,0
5301830,2004,0,1,0,0,0,0,0,0,0
5301830,2005,0,1,0,0,0,0,0,0,0
5301830,2006,0,1,0,0,0,0,2.12,0,0
5301830,2007,0,1,0,0,0,0,2.49,0,0
5301830,2008,0,1,0,0,0,0,2.15,0,0
5301830,2009,0,0,1,0,0,0,2.36,0,0
5301830,2010,0,0,1,0,0,0,2.45,0,0
5301830,2011,0,0,1,0,0,0,0,0,0
5301830,2012,0,0,1,0,0,0,1.81,0,0
5301830,2013,0,0,1,0,0,0,0,0,0
5301830,2014,0,0,1,0,0,0,1.8,0,0
5301830,2015,0,0,0,1,0,0,0,0,0
5301890,2002,0,1,0,0,0,0,1.94,0,0
5301890,2003,0,1,0,0,0,0,1.63,0,0
5301890,2004,0,1,0,0,0,0,2.05,0,0
5301890,2005,0,1,0,0,0,0,1.9,0,0
5301890,2006,0,1,0,0,0,0,2.04,0,0
5301890,2007,0,1,0,0,0,0,2.52,0,0
5301890,2008,0,1,0,0,0,0,1.94,0,0
5301890,2009,0,0,1,0,0,0,2.9,0,0
5301890,2010,0,0,1,0,0,0,2.15,0,0
5301890,2011,0,0,1,0,0,0,2.73,0,0
5301890,2012,0,0,1,0,0,0,1.72,0,0
5301890,2013,0,0,1,0,0,0,2.16,0,0
5301890,2014,0,0,1,0,0,0,2.64,0,0
5301890,2015,0,0,0,1,0,0,2.91,0,0
5301920,2002,0,1,0,0,0,0,1.38,0,0
5301920,2003,0,1,0,0,0,0,1.74,0,0
5301920,2004,0,1,0,0,0,0,2.09,0,0
5301920,2005,0,1,0,0,0,0,1.78,0,0
5301920,2006,0,1,0,0,0,0,2.2,0,0
5301920,2007,0,1,0,0,0,0,2.1,0,0
5301920,2008,0,1,0,0,0,0,2.23,0,0
5301920,2009,0,0,1,0,0,0,1.87,0,0
5301920,2010,0,0,1,0,0,0,2.21,0,0
5301920,2011,0,0,1,0,0,0,2.8,0,0
5301920,2012,0,0,1,0,0,0,2.33,0,0
5301920,2013,0,0,1,0,0,0,2.65,0,0
5301920,2015,0,0,0,1,0,0,0,NA,0
5301980,2002,0,1,0,0,0,0,1.8,0,0
5301980,2003,0,1,0,0,0,0,1.83,0,0
5301980,2004,0,1,0,0,0,0,2.05,0,0
5301980,2005,0,1,0,0,0,0,2.11,0,0
5301980,2006,0,1,0,0,0,0,2.18,0,0
5301980,2007,0,1,0,0,0,0,2.04,0,0
5301980,2008,0,1,0,0,0,0,1.82,0,0
5301980,2009,0,0,1,0,0,0,2.23,0,0
5301980,2010,0,0,1,0,0,0,2.6,0,0
5301980,2011,0,0,1,0,0,0,2.58,0,0
5301980,2012,0,0,1,0,0,0,2.17,0,0
5301980,2013,0,0,1,0,0,0,1.93,0,0
5301980,2014,0,0,1,0,0,0,2.48,0,0
5301980,2015,0,0,0,1,0,0,1.69,0,0
5302010,2002,0,1,0,0,0,0,1.93,0,0
5302010,2003,0,1,0,0,0,0,1.76,0,0
5302010,2004,0,1,0,0,0,0,1.93,0,0
5302010,2005,0,1,0,0,0,0,2.33,0,0
5302010,2006,0,1,0,0,0,0,2.41,0,0
5302010,2007,0,1,0,0,0,0,2.16,0,0
5302010,2008,15,1,0,0,15,0,2.31,1,1
5302010,2009,0,0,1,0,0,0,2.23,1,0
5302010,2010,0,0,1,0,0,0,2.09,1,0
5302010,2011,0,0,1,0,0,0,2.84,1,0
5302010,2012,0,0,1,0,0,0,2.27,1,0
5302010,2013,0,0,1,0,0,0,2.5,1,0
5302010,2014,0,0,1,0,0,0,2.38,1,0
5302010,2015,0,0,0,1,0,0,2.61,1,0
5302040,2002,0,1,0,0,0,0,1.88,0,0
5302040,2003,0,1,0,0,0,0,1.92,0,0
5302040,2004,0,1,0,0,0,0,2.21,0,0
5302040,2005,0,1,0,0,0,0,2.2,0,0
5302040,2006,0,1,0,0,0,0,1.92,0,0
5302040,2007,0,1,0,0,0,0,2.88,0,0
5302040,2008,0,1,0,0,0,0,2.34,0,0
5302040,2009,0,0,1,0,0,0,2.52,0,0
5302040,2010,0,0,1,0,0,0,2.32,0,0
5302040,2011,0,0,1,0,0,0,2.15,0,0
5302040,2012,0,0,1,0,0,0,2.47,0,0
5302040,2013,0,0,1,0,0,0,2.22,0,0
5302040,2014,0,0,1,0,0,0,2.43,0,0
5302040,2015,0,0,0,1,0,0,2.05,0,0
5302070,2002,0,1,0,0,0,0,2,0,0
5302070,2003,0,1,0,0,0,0,2.23,0,0
5302070,2004,0,1,0,0,0,0,2.19,0,0
5302070,2005,0,1,0,0,0,0,2.16,0,0
5302070,2006,0,1,0,0,0,0,2.49,0,0
5302070,2007,0,1,0,0,0,0,2.58,0,0
5302070,2008,0,1,0,0,0,0,2.5,0,0
5302070,2009,0,0,1,0,0,0,2.29,0,0
5302070,2010,0,0,1,0,0,0,2.5,0,0
5302070,2011,0,0,1,0,0,0,2.35,0,0
5302070,2012,0,0,1,0,0,0,2.66,0,0
5302070,2013,0,0,1,0,0,0,2.96,0,0
5302070,2014,0,0,1,0,0,0,2.34,0,0
5302070,2015,0,0,0,1,0,0,2.03,0,0
5302130,2002,0,1,0,0,0,0,2.25,0,0
5302130,2003,0,1,0,0,0,0,2.7,0,0
5302130,2004,0,1,0,0,0,0,2.86,0,0
5302130,2005,0,1,0,0,0,0,2.89,0,0
5302130,2006,0,1,0,0,0,0,2.87,0,0
5302130,2007,0,1,0,0,0,0,3,0,0
5302130,2008,0,1,0,0,0,0,3.05,0,0
5302130,2009,0,0,1,0,0,0,2.84,0,0
5302130,2010,0,0,1,0,0,0,2.84,0,0
5302130,2011,0,0,1,0,0,0,3.14,0,0
5302130,2012,0,0,1,0,0,0,3.2,0,0
5302130,2013,0,0,1,0,0,0,3.24,0,0
5302130,2015,0,0,0,1,0,0,2.72,NA,0
5302280,2002,0,1,0,0,0,0,2.05,0,0
5302280,2003,0,1,0,0,0,0,2.19,0,0
5302280,2004,0,1,0,0,0,0,2.26,0,0
5302280,2005,0,1,0,0,0,0,2.42,0,0
5302280,2006,288,1,0,0,288,0,2.27,1,1
5302280,2007,0,1,0,0,0,0,2.42,1,0
5302280,2008,0,1,0,0,0,0,2.29,1,0
5302280,2009,0,0,1,0,0,0,2.24,1,0
5302280,2010,0,0,1,0,0,0,2.28,1,0
5302280,2011,0,0,1,0,0,0,2.26,1,0
5302280,2012,0,0,1,0,0,0,2.47,1,0
5302280,2013,0,0,1,0,0,0,2.64,1,0
5302280,2015,0,0,0,1,0,0,2.14,1,0
5302310,2002,0,1,0,0,0,0,1.87,0,0
5302310,2003,0,1,0,0,0,0,2.01,0,0
5302310,2004,0,1,0,0,0,0,2.27,0,0
5302310,2005,0,1,0,0,0,0,2.38,0,0
5302310,2006,0,1,0,0,0,0,2.48,0,0
5302310,2007,26,1,0,0,26,0,2.45,1,1
5302310,2008,0,1,0,0,0,0,2.46,1,0
5302310,2009,0,0,1,0,0,0,2.57,1,0
5302310,2010,0,0,1,0,0,0,2.47,1,0
5302310,2011,0,0,1,0,0,0,2.61,1,0
5302310,2012,0,0,1,0,0,0,2.69,1,0
5302310,2013,0,0,1,0,0,0,2.78,1,0
5302310,2014,0,0,1,0,0,0,2.66,1,0
5302310,2015,0,0,0,1,0,0,2.47,1,0
5302370,2002,0,1,0,0,0,0,1.63,0,0
5302370,2003,0,1,0,0,0,0,1.97,0,0
5302370,2004,0,1,0,0,0,0,2.29,0,0
5302370,2005,0,1,0,0,0,0,2.18,0,0
5302370,2006,0,1,0,0,0,0,2.13,0,0
5302370,2007,0,1,0,0,0,0,2.39,0,0
5302370,2008,0,1,0,0,0,0,2.4,0,0
